Format Version,1.23,Take Name,astro_optitrack_cuk_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-21 06.43.07.396 PM,Capture Start Frame,746709,Total Frames in Take,2851,Total Exported Frames,2851,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1269,Unlabeled 1269,Unlabeled 1269,Unlabeled 1270,Unlabeled 1270,Unlabeled 1270
,ID,"462DFAED4DF9D7011F1","462DFAED4DF9D7011F1","462DFAED4DF9D7011F1","525DFAED4DF9D7011F1","525DFAED4DF9D7011F1","525DFAED4DF9D7011F1"
,,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
1971,16.425000,126.141426,198.441528,1782.214844,,,
1972,16.433000,125.732376,198.465271,1784.414185,,,
1973,16.442000,125.321213,198.577560,1786.719116,,,
1974,16.450000,124.957596,198.664627,1788.884155,,,
1975,16.458000,124.549126,198.682449,1791.047485,,,
1976,16.467000,124.312675,198.738739,1793.342773,,,
1977,16.475000,123.995735,198.890060,1795.559692,,,
1978,16.483000,123.696587,198.972336,1797.810791,,,
1979,16.492000,123.524696,198.950180,1800.099243,,,
1980,16.500000,123.350204,199.089294,1802.341064,,,
1981,16.508000,123.071678,199.167084,1804.609863,,,
1982,16.517000,122.935799,199.279373,1806.974731,,,
1983,16.525000,122.741348,199.277100,1809.194580,,,
1984,16.533000,122.721062,199.354385,1811.371094,,,
1985,16.542000,122.754921,199.330032,1813.750977,,,
1986,16.550000,122.671883,199.500183,1815.991211,,,
1987,16.558000,122.577560,199.501602,1818.216431,,,
1988,16.567000,122.725769,199.599655,1820.595947,,,
1989,16.575000,122.594223,199.697662,1822.811646,,,
1990,16.583000,122.668373,199.761566,1825.218018,,,
1991,16.592000,122.732834,199.847931,1827.600464,,,
1992,16.600000,122.638214,199.890823,1829.983276,,,
1993,16.608000,122.706200,199.973862,1832.462769,,,
1994,16.617000,122.733437,200.085739,1835.024780,,,
1995,16.625000,122.647713,200.158585,1837.583130,,,
1996,16.633000,122.555641,200.293121,1840.189697,,,
1997,16.642000,122.465248,200.449722,1842.658813,,,
1998,16.650000,122.465775,200.460632,1845.423828,,,
1999,16.658000,122.305740,200.556610,1848.111450,,,
2000,16.667000,122.157394,200.623062,1850.743408,,,
2001,16.675000,122.079155,200.781021,1853.552856,,,
2002,16.683000,121.902344,200.917068,1856.271118,,,
2003,16.692000,121.775772,200.926666,1859.127686,,,
2004,16.700000,121.592934,201.088608,1861.969116,,,
2005,16.708000,121.488235,201.196213,1864.889038,,,
2006,16.717000,121.334610,201.236938,1867.819580,,,
2007,16.725000,121.175552,201.352844,1870.781250,,,
2008,16.733000,121.020157,201.488770,1873.800903,,,
2009,16.742000,120.878494,201.642456,1876.819580,,,
2010,16.750000,120.652451,201.779572,1879.782349,,,
2011,16.758000,120.511665,201.904587,1882.815063,,,
2012,16.767000,120.343094,201.972824,1886.052002,,,
2013,16.775000,120.156006,202.066864,1889.215332,,,
2014,16.783000,120.005180,202.042542,1892.519409,,,
2015,16.792000,119.683426,202.178848,1895.671631,,,
2016,16.800000,119.600563,202.413239,1898.916870,,,
2017,16.808000,119.269783,202.506516,1902.105835,,,
2018,16.817000,119.034431,202.525101,1905.429077,,,
2019,16.825000,118.790993,202.752502,1908.754761,,,
2020,16.833000,118.521873,202.932922,1912.053711,,,
2021,16.842000,118.184998,202.997772,1915.403564,,,
2022,16.850000,118.034042,203.164261,1918.824951,,,
2023,16.858000,117.632309,203.347473,1922.133057,,,
2024,16.867000,117.464455,203.490982,1925.553711,,,
2025,16.875000,117.153915,203.589005,1928.995239,,,
2026,16.883000,116.911751,203.661331,1932.601318,,,
2027,16.892000,116.757866,203.663818,1936.139893,,,
2028,16.900000,116.541183,203.732452,1939.656128,,,
2029,16.908000,116.243881,204.010361,1943.150024,,,
2030,16.917000,115.881805,204.150284,1946.576904,,,
2031,16.925000,115.608887,204.223816,1950.230225,,,
2032,16.933000,115.336891,204.452744,1953.848999,,,
2033,16.942000,115.077919,204.559784,1957.408447,,,
2034,16.950000,114.769066,204.649246,1961.017822,,,
2035,16.958000,114.509796,204.817108,1964.627441,,,
2036,16.967000,114.182755,205.032364,1968.177490,,,
2037,16.975000,113.902580,205.069992,1971.831543,,,
2038,16.983000,113.602188,205.156494,1975.631470,,,
2039,16.992000,113.449776,205.232651,1979.389648,,,
2040,17.000000,113.065460,205.349976,1983.087769,,,
2041,17.008000,112.820213,205.561066,1986.685791,,,
2042,17.017000,112.397789,205.709854,1990.312622,,,
2043,17.025000,112.123360,205.751236,1994.086670,,,
2044,17.033000,111.946457,205.928680,1997.888794,,,
2045,17.042000,111.566521,206.037170,2001.656494,,,
2046,17.050000,111.210930,206.204453,2005.398315,,,
2047,17.058000,110.893379,206.444702,2009.074951,,,
2048,17.067000,110.534744,206.582993,2012.783813,,,
2049,17.075000,110.187302,206.601852,2016.516724,,,
2050,17.083000,110.016075,206.699921,2020.387207,,,
2051,17.092000,109.876984,206.675354,2024.335571,,,
2052,17.100000,109.399216,206.885330,2028.126465,,,
2053,17.108000,109.072472,207.166580,2031.726318,,,
2054,17.117000,108.664391,207.180191,2035.513916,,,
2055,17.125000,108.351967,207.314163,2039.399170,,,
2056,17.133000,108.074219,207.525757,2043.246460,,,
2057,17.142000,107.715858,207.659592,2047.039062,,,
2058,17.150000,107.454483,207.806610,2050.860596,,,
2059,17.158000,106.983444,207.993881,2054.534668,,,
2060,17.167000,106.622108,208.127274,2058.319580,,,
2061,17.175000,106.349556,208.130402,2062.305664,,,
2062,17.183000,106.198898,208.117432,2066.279541,,,
2063,17.192000,105.661781,208.400925,2070.130371,,,
2064,17.200000,105.364532,208.678192,2073.790283,,,
2065,17.208000,105.001259,208.630798,2077.695068,,,
2066,17.217000,104.692429,208.732925,2081.739746,,,
2067,17.225000,104.328949,209.008255,2085.656006,,,
2068,17.233000,103.927567,209.102051,2089.497070,,,
2069,17.242000,103.518188,209.293137,2093.407227,,,
2070,17.250000,103.213974,209.446289,2097.326660,,,
2071,17.258000,102.915222,209.479080,2101.350830,,,
2072,17.267000,102.595955,209.500534,2105.372803,,,
2073,17.275000,102.250603,209.652313,2109.267334,,,
2074,17.283000,101.764778,209.932846,2113.076904,,,
2075,17.292000,101.424080,210.073563,2117.075928,,,
2076,17.300000,100.932358,210.104324,2121.122314,,,
2077,17.308000,100.475510,210.375137,2125.047607,,,
2078,17.317000,100.065178,210.424377,2128.950439,,,
2079,17.325000,99.703079,210.583435,2132.927002,,,
2080,17.333000,99.278664,210.724121,2136.991455,,,
2081,17.342000,98.940880,210.917740,2140.986328,,,
2082,17.350000,98.592598,211.002029,2145.046387,,,
2083,17.358000,98.199600,211.097092,2149.127197,,,
2084,17.367000,97.802521,211.207092,2153.056152,,,
2085,17.375000,97.340721,211.548996,2156.987305,,,
2086,17.383000,96.933937,211.672470,2161.045898,,,
2087,17.392000,96.493896,211.639343,2165.270508,,,
2088,17.400000,96.018799,211.959366,2169.281006,,,
2089,17.408000,95.532768,212.117859,2173.269287,,,
2090,17.417000,95.073936,212.167099,2177.350342,,,
2091,17.425000,94.669243,212.242630,2181.536377,,,
2092,17.433000,94.317970,212.324860,2185.822754,,,
2093,17.442000,93.832603,212.523438,2189.818115,,,
2094,17.450000,93.437950,212.679245,2193.768799,,,
2095,17.458000,93.046005,212.936646,2197.831787,,,
2096,17.467000,92.629326,213.128693,2201.838867,,,
2097,17.475000,92.124489,213.172287,2205.970947,,,
2098,17.483000,91.632828,213.315781,2210.124512,,,
2099,17.492000,91.179466,213.443268,2214.224121,,,
2100,17.500000,90.644463,213.606277,2218.292236,,,
2101,17.508000,90.082405,213.780106,2222.418457,,,
2102,17.517000,89.701729,213.805206,2226.613281,,,
2103,17.525000,89.268677,213.893707,2230.883789,,,
2104,17.533000,88.775436,214.104584,2234.846191,,,
2105,17.542000,88.271301,214.268127,2238.972412,,,
2106,17.550000,87.797119,214.432083,2243.129639,,,
2107,17.558000,87.415657,214.605011,2247.186768,,,
2108,17.567000,87.056725,214.764832,2251.176758,,,
2109,17.575000,86.719948,214.930710,2255.139648,,,
2110,17.583000,86.352142,215.051758,2259.018555,,,
2111,17.592000,86.068527,215.167297,2262.950439,,,
2112,17.600000,85.774582,215.361618,2266.776367,,,
2113,17.608000,85.554306,215.529495,2270.549561,,,
2114,17.617000,85.326218,215.549438,2274.367188,,,
2115,17.625000,85.278961,215.596039,2278.067627,,,
2116,17.633000,85.225136,215.721237,2281.776123,,,
2117,17.642000,85.152176,215.901001,2285.294189,,,
2118,17.650000,85.123695,216.105270,2288.804688,,,
2119,17.658000,85.133598,216.273788,2292.438477,,,
2120,17.667000,85.231354,216.377274,2295.875732,,,
2121,17.675000,85.246567,216.459702,2299.263916,,,
2122,17.683000,85.396507,216.538605,2302.860840,,,
2123,17.692000,85.468529,216.678589,2306.348877,,,
2124,17.700000,85.634354,216.871338,2309.650879,,,
2125,17.708000,85.800354,216.887436,2313.025391,,,
2126,17.717000,85.965279,217.045456,2316.317139,,,
2127,17.725000,86.282333,217.193451,2319.578613,,,
2128,17.733000,86.552711,217.315842,2323.017090,,,
2129,17.742000,86.934250,217.424316,2326.335205,,,
2130,17.750000,87.300224,217.462814,2329.589844,,,
2131,17.758000,87.721436,217.537704,2332.872070,,,
2132,17.767000,88.178551,217.617462,2336.203369,,,
2133,17.775000,88.617706,217.750153,2339.452148,,,
2134,17.783000,89.089523,217.827606,2342.714111,,,
2135,17.792000,89.583626,218.009918,2346.072754,,,
2136,17.800000,89.992828,218.213699,2349.229492,,,
2137,17.808000,90.558372,218.254227,2352.567383,,,
2138,17.817000,91.070778,218.314926,2355.760986,,,
2139,17.825000,91.637520,218.460480,2358.986572,,,
2140,17.833000,92.265045,218.524353,2362.245850,,,
2141,17.842000,92.783424,218.619354,2365.557373,,,
2142,17.850000,93.487450,218.759750,2368.815186,,,
2143,17.858000,94.163147,218.764526,2371.947510,,,
2144,17.867000,94.832672,218.965866,2375.202393,,,
2145,17.875000,95.480896,219.046921,2378.493164,,,
2146,17.883000,96.328156,219.229950,2381.760986,,,
2147,17.892000,97.013229,219.368362,2385.013672,,,
2148,17.900000,97.794861,219.303604,2388.166992,,,
2149,17.908000,98.657394,219.427628,2391.586670,,,
2150,17.917000,99.390312,219.530594,2394.908691,,,
2151,17.925000,100.198349,219.572815,2398.263184,,,
2152,17.933000,101.080147,219.539734,2401.639404,,,
2153,17.942000,101.880028,219.707550,2405.083008,,,
2154,17.950000,102.659309,219.872849,2408.436035,,,
2155,17.958000,103.363319,220.055344,2411.778320,,,
2156,17.967000,104.209160,220.247696,2415.131836,,,
2157,17.975000,104.998329,220.372955,2418.503662,,,
2158,17.983000,105.869156,220.594864,2421.932129,,,
2159,17.992000,106.713432,220.721466,2425.418213,,,
2160,18.000000,107.497864,220.737488,2428.870850,,,
2161,18.008000,108.237877,220.956909,2432.327148,,,
2162,18.017000,109.153320,221.080017,2435.837158,,,
2163,18.025000,109.942856,221.208328,2439.368408,,,
2164,18.033000,110.692337,221.398392,2442.677979,,,
2165,18.042000,111.476883,221.436539,2446.115234,,,
2166,18.050000,112.293083,221.668732,2449.701660,,,
2167,18.058000,113.155952,221.823257,2453.111328,,,
2168,18.067000,113.931641,221.778183,2456.583252,,,
2169,18.075000,114.756706,222.116272,2460.127686,,,
2170,18.083000,115.553635,222.344467,2463.569824,,,
2171,18.092000,116.324585,222.384048,2467.115479,,,
2172,18.100000,117.060684,222.458191,2470.725586,,,
2173,18.108000,117.913795,222.612900,2474.278564,,,
2174,18.117000,118.700317,222.726013,2477.900391,,,
2175,18.125000,119.506371,222.912064,2481.494141,,,
2176,18.133000,120.211357,223.156189,2485.012207,,,
2177,18.142000,120.970139,223.277740,2488.611084,,,
2178,18.150000,121.786980,223.351028,2492.258789,,,
2179,18.158000,122.601044,223.503860,2495.839355,,,
2180,18.167000,123.443260,223.578003,2499.362061,,,
2181,18.175000,124.158859,223.686081,2503.134277,,,
2182,18.183000,125.035439,223.999649,2506.634766,,,
2183,18.192000,125.700157,224.100876,2510.212891,,,
2184,18.200000,126.513870,224.092300,2513.982178,,,
2185,18.208000,127.397346,224.281418,2517.745605,,,
2186,18.217000,128.218781,224.503662,2521.399414,,,
2187,18.225000,128.985413,224.626160,2525.117188,,,
2188,18.233000,129.738052,224.702820,2528.815186,,,
2189,18.242000,130.587952,224.872498,2532.496338,,,
2190,18.250000,131.396545,224.946854,2536.231689,,,
2191,18.258000,132.215820,225.082352,2539.893066,,,
2192,18.267000,132.962463,225.166565,2543.472168,,,
2193,18.275000,133.799347,225.389542,2547.201904,,,
2194,18.283000,134.516724,225.645569,2550.716309,,,
2195,18.292000,135.168060,225.713196,2554.316406,,,
2196,18.300000,135.986343,225.963379,2557.935059,,,
2197,18.308000,136.770447,226.272186,2561.331055,,,
2198,18.317000,137.494415,226.542206,2564.553955,,,
2199,18.325000,138.161499,226.825073,2567.614990,,,
2200,18.333000,138.997894,227.144348,2570.603027,,,
2201,18.342000,139.726440,227.524246,2573.375000,,,
2202,18.350000,140.619843,227.957657,2575.967041,,,
2203,18.358000,141.424271,228.340134,2578.477051,,,
2204,18.367000,142.402634,228.670975,2580.834717,,,
2205,18.375000,143.358734,228.910095,2582.928467,,,
2206,18.383000,144.051849,229.288986,2584.887207,,,
2207,18.392000,144.520462,229.659683,2586.510742,,,
2208,18.400000,145.206467,229.875793,2588.088867,,,
2209,18.408000,145.755630,230.164474,2589.406494,,,
2210,18.417000,146.133331,230.458603,2590.422852,,,
2211,18.425000,146.405792,230.618790,2591.443604,,,
2212,18.433000,146.518143,230.755371,2592.328369,,,
2213,18.442000,146.567352,230.806808,2592.995361,,,
2214,18.450000,146.668228,230.888748,2593.323730,,,
2215,18.458000,146.689911,230.891815,2593.426758,,,
2216,18.467000,146.671967,230.888855,2593.362061,,,
2217,18.475000,146.613770,230.827606,2593.127197,,,
2218,18.483000,146.460861,230.743759,2592.734375,,,
2219,18.492000,146.278946,230.638779,2592.195801,,,
2220,18.500000,146.082764,230.538849,2591.551758,,,
2221,18.508000,145.841751,230.391235,2590.834473,,,
2222,18.517000,145.630981,230.261658,2590.044922,,,
2223,18.525000,145.442551,230.038574,2589.204834,,,
2224,18.533000,145.248978,229.862213,2588.245361,,,
2225,18.542000,144.985809,229.651459,2587.143555,,,
2226,18.550000,144.702423,229.389694,2585.969727,,,
2227,18.558000,144.480026,229.150269,2584.779053,,,
2228,18.567000,144.183594,228.869461,2583.517090,,,
2229,18.575000,143.752930,228.536072,2582.179932,,,
2230,18.583000,143.319763,228.244339,2580.766113,,,
2231,18.592000,142.913727,227.932541,2579.333984,,,
2232,18.600000,142.425018,227.541077,2577.759033,,,
2233,18.608000,141.923248,227.184891,2576.078857,,,
2234,18.617000,141.529297,226.776077,2574.505371,,,
2235,18.625000,141.103348,226.329773,2572.845215,,,
2236,18.633000,140.607117,226.025970,2571.151855,,,
2237,18.642000,140.035965,226.337646,2570.012451,,,
2238,18.650000,139.716354,226.596832,2568.973145,,,
2239,18.658000,139.281876,226.491928,2568.096680,,,
2240,18.667000,138.927689,226.322403,2567.495850,,,
2241,18.675000,138.820389,226.040512,2567.167236,,,
2242,18.683000,138.905441,225.952942,2566.838867,,,
2243,18.692000,138.919586,226.038162,2566.324463,,,
2244,18.700000,138.835098,226.096252,2565.778076,,,
2245,18.708000,138.870850,226.106384,2565.190430,,,
2246,18.717000,138.835617,226.201981,2564.417480,,,
2247,18.725000,138.806320,226.275742,2563.543701,,,
2248,18.733000,138.654083,226.536087,2562.562500,,,
2249,18.742000,138.416397,226.710953,2561.422363,,,
2250,18.750000,138.181992,226.694626,2560.272949,,,
2251,18.758000,137.963043,226.857712,2558.883545,,,
2252,18.767000,137.649155,226.919662,2557.427002,,,
2253,18.775000,137.249939,226.971527,2555.848389,,,
2254,18.783000,136.770508,227.080292,2554.095947,,,
2255,18.792000,136.260483,227.209534,2552.248779,,,
2256,18.800000,135.671768,227.223419,2550.222656,,,
2257,18.808000,135.067276,227.260635,2548.105713,,,
2258,18.817000,134.581757,227.205170,2545.852783,,,
2259,18.825000,133.964905,227.085373,2543.431885,,,
2260,18.833000,133.384827,226.903305,2540.982666,,,
2261,18.842000,132.625839,226.802399,2538.312744,,,
2262,18.850000,131.959366,226.682510,2535.638672,,,
2263,18.858000,131.105469,226.549988,2532.667480,,,
2264,18.867000,130.342407,226.403030,2529.739990,,,
2265,18.875000,129.547455,226.234238,2526.741211,,,
2266,18.883000,128.678391,226.075119,2523.557861,,,
2267,18.892000,127.882645,225.891296,2520.420898,,,
2268,18.900000,127.043350,225.729340,2517.081543,,,
2269,18.908000,126.133125,225.476318,2513.804443,,,
2270,18.917000,125.241158,225.332474,2510.374512,,,
2271,18.925000,124.253189,225.197250,2506.803223,,,
2272,18.933000,123.355827,224.930130,2503.233887,,,
2273,18.942000,122.397263,224.660416,2499.611572,,,
2274,18.950000,121.264511,224.463043,2495.983154,,,
2275,18.958000,120.265953,224.166962,2492.350586,,,
2276,18.967000,119.255890,223.944824,2488.590332,,,
2277,18.975000,118.038574,223.693680,2484.705078,,,
2278,18.983000,116.892380,223.316452,2480.799316,,,
2279,18.992000,115.873360,222.976898,2476.842285,,,
2280,19.000000,114.838486,222.667770,2472.865967,,,
2281,19.008000,113.724068,222.436554,2468.818115,,,
2282,19.017000,112.399872,222.251480,2464.752686,,,
2283,19.025000,111.153336,222.094528,2460.775879,,,
2284,19.033000,109.893913,221.973495,2456.886963,,,
2285,19.042000,108.695374,221.897919,2452.933594,,,
2286,19.050000,107.520973,221.663818,2449.231689,,,
2287,19.058000,106.434570,221.546631,2445.642090,,,
2288,19.067000,105.339935,221.522675,2441.945068,,,
2289,19.075000,104.114082,221.349411,2438.277832,,,
2290,19.083000,103.083206,221.229538,2434.679932,,,
2291,19.092000,102.128838,221.026474,2430.942627,,,
2292,19.100000,101.037109,220.831146,2427.270264,,,
2293,19.108000,99.960022,220.662750,2423.469238,,,
2294,19.117000,98.920593,220.421326,2419.658203,,,
2295,19.125000,97.918190,220.281235,2415.752686,,,
2296,19.133000,96.772148,220.189240,2411.906006,,,
2297,19.142000,95.629745,220.147934,2407.905762,,,
2298,19.150000,94.478951,220.024796,2404.060791,,,
2299,19.158000,93.286293,219.888138,2400.316895,,,
2300,19.167000,92.158638,219.584930,2396.509766,,,
2301,19.175000,90.951752,219.506790,2392.777100,,,
2302,19.183000,89.765907,219.450928,2388.776367,,,
2303,19.192000,88.792450,219.447418,2384.782227,,,
2304,19.200000,87.583458,219.292816,2380.924316,,,
2305,19.208000,86.405334,218.921585,2377.099365,,,
2306,19.217000,85.183273,218.802948,2373.215576,,,
2307,19.225000,83.948105,218.876312,2369.119141,,,
2308,19.233000,82.783150,218.897675,2365.033691,,,
2309,19.242000,81.577324,218.777023,2360.927002,,,
2310,19.250000,80.359589,218.666260,2357.009033,,,
2311,19.258000,79.172340,218.410141,2353.179199,,,
2312,19.267000,77.881477,218.067307,2349.264404,,,
2313,19.275000,76.556816,217.996735,2345.175781,,,
2314,19.283000,75.606186,217.925568,2341.152832,,,
2315,19.292000,74.453514,217.896713,2337.177002,,,
2316,19.300000,73.184158,217.724670,2333.203125,,,
2317,19.308000,71.978981,217.360397,2329.209229,,,
2318,19.317000,70.745140,217.453995,2325.189941,,,
2319,19.325000,69.603912,217.484100,2321.123535,,,
2320,19.333000,68.403198,217.281387,2317.052246,,,
2321,19.342000,67.209236,216.988968,2312.949463,,,
2322,19.350000,65.828743,216.651489,2308.941895,,,
2323,19.358000,64.681038,216.685837,2305.041504,,,
2324,19.367000,63.439777,216.637604,2301.129150,,,
2325,19.375000,62.159733,216.335419,2297.187500,,,
2326,19.383000,60.869843,216.186920,2293.129883,,,
2327,19.392000,59.600075,216.051773,2288.914795,,,
2328,19.400000,58.234165,215.935150,2284.710938,,,
2329,19.408000,57.048397,215.987793,2280.436035,,,
2330,19.417000,55.783005,215.927322,2276.281494,,,
2331,19.425000,54.530830,215.573593,2272.150635,,,
2332,19.433000,53.101440,215.343750,2268.126221,,,
2333,19.442000,51.899273,215.281372,2264.011963,,,
2334,19.450000,50.607441,215.107224,2259.913818,,,
2335,19.458000,49.296150,214.836685,2255.895996,,,
2336,19.467000,48.012962,214.619522,2251.777100,,,
2337,19.475000,46.642094,214.614014,2247.833984,,,
2338,19.483000,45.288746,214.620743,2243.884766,,,
2339,19.492000,43.811562,214.527267,2239.831787,,,
2340,19.500000,42.617119,214.286423,2235.786865,,,
2341,19.508000,41.265041,214.093231,2231.775146,,,
2342,19.517000,40.003147,213.957642,2227.565918,,,
2343,19.525000,38.607346,213.829437,2223.323242,,,
2344,19.533000,37.259579,213.636719,2219.055420,,,
2345,19.542000,35.971458,213.451630,2214.856689,,,
2346,19.550000,34.645725,213.276306,2210.558105,,,
2347,19.558000,33.313992,213.114746,2206.386719,,,
2348,19.567000,31.888685,213.149887,2202.318115,,,
2349,19.575000,30.626242,213.150452,2198.136475,,,
2350,19.583000,29.365103,212.863159,2194.119385,,,
2351,19.592000,27.884048,212.582916,2190.139648,,,
2352,19.600000,26.701651,212.432526,2186.069580,,,
2353,19.608000,25.317698,212.429291,2181.922607,,,
2354,19.617000,23.907463,212.275909,2177.827881,,,
2355,19.625000,22.369572,212.031540,2173.782959,,,
2356,19.633000,21.065876,211.870926,2169.656494,,,
2357,19.642000,19.613363,211.785599,2165.499268,,,
2358,19.650000,18.115047,211.711411,2161.315186,,,
2359,19.658000,16.569527,211.570404,2157.213867,,,
2360,19.667000,15.207751,211.453537,2153.119385,,,
2361,19.675000,13.771628,211.249741,2149.311035,,,
2362,19.683000,12.344040,211.180817,2145.305664,,,
2363,19.692000,10.920182,211.055420,2141.118408,,,
2364,19.700000,9.408077,210.858414,2137.044189,,,
2365,19.708000,8.050271,210.654846,2132.945068,,,
2366,19.717000,6.623949,210.624237,2128.809570,,,
2367,19.725000,5.316443,210.468704,2124.686035,,,
2368,19.733000,3.695842,210.329514,2120.635498,,,
2369,19.742000,2.142347,210.254166,2116.492920,,,
2370,19.750000,0.586280,210.020538,2112.303223,,,
2371,19.758000,-0.880821,209.912674,2108.291260,,,
2372,19.767000,-2.252787,209.863007,2104.312988,,,
2373,19.775000,-3.597383,209.598099,2100.302002,,,
2374,19.783000,-5.137863,209.464279,2096.275391,,,
2375,19.792000,-6.691114,209.366608,2092.114502,,,
2376,19.800000,-8.193755,209.234604,2087.915771,,,
2377,19.808000,-9.504736,209.152328,2083.743408,,,
2378,19.817000,-11.010708,208.904495,2079.712402,,,
2379,19.825000,-12.542539,208.709854,2075.661133,,,
2380,19.833000,-14.028770,208.695374,2071.499268,,,
2381,19.842000,-15.645651,208.623596,2067.483887,,,
2382,19.850000,-17.048796,208.407104,2063.411865,,,
2383,19.858000,-18.476948,208.246201,2059.397949,,,
2384,19.867000,-19.998196,208.202988,2055.288574,,,
2385,19.875000,-21.570131,208.002167,2051.102783,,,
2386,19.883000,-22.994211,207.856461,2046.967773,,,
2387,19.892000,-24.341076,207.753662,2042.943970,,,
2388,19.900000,-25.783838,207.599197,2038.812866,,,
2389,19.908000,-27.348864,207.427322,2034.841064,,,
2390,19.917000,-28.808475,207.286362,2030.701416,,,
2391,19.925000,-30.293438,207.039749,2026.736206,,,
2392,19.933000,-31.725540,206.966919,2022.711792,,,
2393,19.942000,-33.214527,206.846161,2018.523438,,,
2394,19.950000,-34.805359,206.702866,2014.404053,,,
2395,19.958000,-36.408798,206.544052,2010.317993,,,
2396,19.967000,-37.941319,206.394562,2006.195068,,,
2397,19.975000,-39.315029,206.217972,2002.125977,,,
2398,19.983000,-40.823105,206.083725,1998.062744,,,
2399,19.992000,-42.369102,205.930313,1994.005859,,,
2400,20.000000,-43.937477,205.816528,1989.981567,,,
2401,20.008000,-45.428455,205.594391,1986.012329,,,
2402,20.017000,-46.982063,205.586365,1981.954712,,,
2403,20.025000,-48.414768,205.465836,1977.920654,,,
2404,20.033000,-49.929638,205.194656,1973.909424,,,
2405,20.042000,-51.439747,205.001328,1969.794434,,,
2406,20.050000,-53.075066,204.910690,1965.703369,,,
2407,20.058000,-54.588478,204.711166,1961.539917,,,
2408,20.067000,-56.039371,204.498505,1957.467041,,,
2409,20.075000,-57.677643,204.404739,1953.491211,,,
2410,20.083000,-59.116722,204.317993,1949.420898,,,
2411,20.092000,-60.812000,204.167130,1945.368042,,,
2412,20.100000,-62.413185,203.990829,1941.311157,,,
2413,20.108000,-63.914494,203.739166,1937.244873,,,
2414,20.117000,-65.471939,203.714722,1933.229858,,,
2415,20.125000,-67.078613,203.567413,1929.171875,,,
2416,20.133000,-68.681999,203.350098,1925.062500,,,
2417,20.142000,-70.233925,203.308044,1920.844971,,,
2418,20.150000,-71.774597,203.123398,1916.670654,,,
2419,20.158000,-73.238647,202.928345,1912.750122,,,
2420,20.167000,-74.724304,202.875717,1908.755005,,,
2421,20.175000,-76.387062,202.806808,1904.563232,,,
2422,20.183000,-78.038353,202.718857,1900.363159,,,
2423,20.192000,-79.649483,202.500458,1896.455078,,,
2424,20.200000,-81.131958,202.216583,1892.503418,,,
2425,20.208000,-82.668472,202.229782,1888.355469,,,
2426,20.217000,-84.359978,202.050125,1884.137207,,,
2427,20.225000,-85.954491,201.814468,1880.001343,,,
2428,20.233000,-87.383347,201.580368,1875.956299,,,
2429,20.242000,-89.003433,201.487701,1871.911377,,,
2430,20.250000,-90.626945,201.526688,1867.868042,,,
2431,20.258000,-92.233124,201.325882,1863.816895,,,
2432,20.267000,-93.940842,201.026566,1859.711304,,,
2433,20.275000,-95.515053,200.918442,1855.538818,,,
2434,20.283000,-97.066315,200.751175,1851.537720,,,
2435,20.292000,-98.643135,200.624039,1847.475952,,,
2436,20.300000,-100.289856,200.432907,1843.335327,,,
2437,20.308000,-101.960480,200.277893,1839.066162,,,
2438,20.317000,-103.561104,200.208740,1835.071411,,,
2439,20.325000,-105.208664,200.113647,1830.884155,,,
2440,20.333000,-106.915230,199.753372,1826.772461,,,
2441,20.342000,-108.460663,199.729034,1822.748047,,,
2442,20.350000,-110.146935,199.655289,1818.637573,,,
2443,20.358000,-111.740479,199.438019,1814.775391,,,
2444,20.367000,-113.312279,199.256393,1810.755005,,,
2445,20.375000,-114.987518,199.136688,1806.629639,,,
2446,20.383000,-116.673843,199.035873,1802.585815,,,
2447,20.392000,-118.335869,198.843338,1798.525513,,,
2448,20.400000,-119.871590,198.770477,1794.392578,,,
2449,20.408000,-121.571320,198.661621,1790.295898,,,
2450,20.417000,-123.418510,198.428009,1786.286743,,,
2451,20.425000,-124.945496,198.391769,1782.294434,,,
2452,20.433000,-126.643242,198.239655,1778.391968,,,
2453,20.442000,-128.203003,198.028595,1774.617920,,,
2454,20.450000,-129.774353,197.979370,1770.626831,,,
2455,20.458000,-131.482529,197.811478,1766.745728,,,
2456,20.467000,-132.928787,197.575272,1762.862183,,,
2457,20.475000,-134.553070,197.395920,1759.035156,,,
2458,20.483000,-136.205200,197.351562,1755.216187,,,
2459,20.492000,-137.865143,197.277313,1751.392822,,,
2460,20.500000,-139.492691,197.006516,1747.785767,,,
2461,20.508000,-141.108734,196.764236,1744.242432,,,
2462,20.517000,-142.681137,196.789215,1740.860962,,,
2463,20.525000,-144.380493,196.733627,1737.442505,,,
2464,20.533000,-145.901764,196.506317,1734.207642,,,
2465,20.542000,-147.291718,196.481232,1731.146362,,,
2466,20.550000,-148.618271,196.368576,1728.198608,,,
2467,20.558000,-149.989792,196.248123,1725.334473,,,
2468,20.567000,-150.992065,196.109756,1722.780762,,,
2469,20.575000,-152.035873,196.082703,1720.271362,,,
2470,20.583000,-152.977173,195.925934,1718.006104,,,
