time,x,y,z,yaw,linear_velocity,angular_velocity
0.474199232,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.494003311,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.514012393,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.534123924,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.55404441,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.574102555,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.594086897,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.61408051,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.634051622,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.654083621,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.674260518,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.694149598,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.71430264,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.734064478,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.754147936,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.774051912,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.794064119,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.814087836,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.834096554,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.854053603,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.874079612,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.894055256,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.914082619,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.934228005,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.954073907,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.973948612,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
0.994071654,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.013990734,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.034046171,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.05395223,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.074072303,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.094052426,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.114032289,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.134032256,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.154168371,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.17416141,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.194069293,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.21403452,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.234039643,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.253973047,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.274167391,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.293970481,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.313934458,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.334052291,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.354280126,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.373973057,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.3940374,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.413994762,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.433963999,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.453942351,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.474085706,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.493962338,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.513937669,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.534037741,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.554040156,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.574018821,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.596376477,-1.4218610618888938,-1.7735095945812778,0.0,-1.3070469261309703,0.0,0.0
1.620381292,-1.4217980588037247,-1.7737429045130142,0.0,-1.3074357082197898,0.01008,-0.016216216216216217
1.634087212,-1.4216792977177333,-1.7741833750617677,0.0,-1.3082174846737806,0.03312,-0.05675675675675674
1.660381017,-1.4213249798692065,-1.7755015964416931,0.0,-1.3109217686715957,0.05184,-0.1027027027027027
1.684242444,-1.420877660181805,-1.7771839626547434,0.0,-1.3135744305364248,0.07271999999999999,-0.1108108108108108
1.696222195,-1.4206223934710982,-1.7781543776106843,0.0,-1.314867690234413,0.08388,-0.1081081081081081
1.72027326,-1.4199355781129188,-1.7807791488370415,0.0,-1.3174259505850239,0.11321999999999999,-0.10675675675675675
1.74430219,-1.4191566776661624,-1.783787239651156,0.0,-1.3195703124160665,0.12924,-0.0891891891891892
1.756203867,-1.4187486667764568,-1.7853770063487466,0.0,-1.3205903985498726,0.13698,-0.08513513513513511
1.780460195,-1.4178450511421934,-1.7889128143084707,0.0,-1.3234112830869313,0.15209999999999999,-0.11756756756756756
1.804540584,-1.4168869320038977,-1.7927064692768415,0.0,-1.3267553337005373,0.16128,-0.13783783783783782
1.816362155,-1.4164235663779225,-1.7945673458196496,0.0,-1.3281249730456515,0.16271999999999998,-0.11621621621621624
1.840272489,-1.4154636112289463,-1.7984451707639484,0.0,-1.3305567217322554,0.16649999999999998,-0.10135135135135134
1.86435767,-1.4145149044976923,-1.802317906730955,0.0,-1.33331938574104,0.16578,-0.11486486486486491
1.876606903,-1.4140447500396778,-1.8042603390399576,0.0,-1.334742876110686,0.16505999999999998,-0.11756756756756745
1.900876253,-1.4131361199889878,-1.8080378324812163,0.0,-1.338320442257531,0.1629,-0.14999999999999997
1.924277674,-1.4122585001635601,-1.8117446781857998,0.0,-1.3424707916425596,0.15875999999999998,-0.17297297297297293
1.937175458,-1.4118399382866789,-1.8135458911125206,0.0,-1.344541904197987,0.15444,-0.17297297297297293
1.960288281,-1.4110498618681668,-1.816978082879105,0.0,-1.3489595813813986,0.14652,-0.18378378378378374
1.984282679,-1.4102978221651272,-1.820312348777895,0.0,-1.3540399758685218,0.14273999999999998,-0.2121621621621621
1.996307482,-1.4099422708575504,-1.821926905675541,0.0,-1.3566006088061804,0.13698,-0.2121621621621621
2.02076324,-1.4093056607965582,-1.8248534081703456,0.0,-1.3621083550644832,0.12492,-0.22972972972972971
2.044526333,-1.4087381206160947,-1.827533376916021,0.0,-1.3681000523758846,0.11429999999999998,-0.24999999999999992
2.056340248,-1.408470089145958,-1.8288375479785826,0.0,-1.37105147817312,0.11034000000000001,-0.24459459459459457
2.080405793,-1.4079667649229821,-1.8313237821732242,0.0,-1.377464277467046,0.10583999999999999,-0.26756756756756755
2.105250827,-1.4074979832857948,-1.8337182451643268,0.0,-1.3835269555335024,0.10169999999999998,-0.2527027027027027
2.116563798,-1.4072733369907493,-1.8349037782371473,0.0,-1.3864816112581102,0.10043999999999999,-0.24594594594594596
2.140371006,-1.4068416182346752,-1.8372194852383792,0.0,-1.3925282286114018,0.09791999999999998,-0.2513513513513513
2.164342486,-1.4064134223183917,-1.8395959638600314,0.0,-1.3984200659118835,0.10079999999999999,-0.2459459459459459
2.176639637,-1.406204908274308,-1.8407936038819268,0.0,-1.4013114852968207,0.1017,-0.2418918918918919
2.201564048,-1.4057619025917512,-1.8433823648439474,0.0,-1.4066890292359537,0.10890000000000001,-0.22297297297297292
2.224311085,-1.4053130521818227,-1.8460928707309618,0.0,-1.41207961821542,0.11502,-0.2256756756756757
2.236408025,-1.405088124232597,-1.8474981169219236,0.0,-1.4146327648097006,0.11825999999999999,-0.21216216216216216
2.260610915,-1.4046143834810443,-1.8505070354059217,0.0,-1.4194658071091246,0.12689999999999999,-0.2013513513513513
2.284396768,-1.404122457102499,-1.8537328582206167,0.0,-1.4236404764779755,0.13626,-0.17432432432432424
2.296334643,-1.403876565701868,-1.8553917383746452,0.0,-1.4254112170643274,0.13949999999999999,-0.14729729729729726
2.320348624,-1.4033663984004519,-1.8588760552161019,0.0,-1.427808730453909,0.14687999999999998,-0.10000000000000002
2.34434172,-1.4028506482401513,-1.8624583970272417,0.0,-1.429853916277613,0.15066000000000002,-0.08513513513513511
2.35637668,-1.4025947886169414,-1.8642617092980946,0.0,-1.4308457262901209,0.15138,-0.08243243243243241
2.38053759,-1.402073533407761,-1.8679619265478902,0.0,-1.4321754389001078,0.1557,-0.055405405405405415
2.404481414,-1.4015525322486815,-1.8716962824684449,0.0,-1.4333103226131862,0.15714,-0.047297297297297244
2.416393091,-1.4012945925722904,-1.8735605623982343,0.0,-1.4338276471123714,0.15732,-0.04324324324324327
2.440326707,-1.4007754452110353,-1.8773270937015318,0.0,-1.435162115206443,0.15785999999999997,-0.055405405405405415
2.464441158,-1.4002773870636178,-1.8809766168604822,0.0,-1.4360353612705032,0.1539,-0.036486486486486544
2.476417576,-1.4000294092747336,-1.882805594801768,0.0,-1.4363432878866624,0.1539,-0.025675675675675726
2.500738176,-1.3995258088011486,-1.8865285465585295,0.0,-1.4367323174153104,0.1566,-0.016216216216216228
2.52427163,-1.3990267751573562,-1.8902285725436279,0.0,-1.4377680489628992,0.15588,-0.04324324324324327
2.536515186,-1.3987754602652964,-1.8921065993635433,0.0,-1.438275499388842,0.15642,-0.04189189189189183
2.560741983,-1.398293227944498,-1.8957241896592802,0.0,-1.438340273206156,0.15228,-0.002702702702702765
2.584450022,-1.39781527489284,-1.8993114519848513,0.0,-1.4385996468452384,0.15084,-0.010810810810810818
2.59635097,-1.3975740638239562,-1.9011254483525148,0.0,-1.4387459736706683,0.15209999999999999,-0.01216216216216214
2.620612507,-1.3968707315337905,-1.9064206970386073,0.0,-1.4384541957248211,0.22266,0.012162162162162262
2.644615082,-1.3960164906303536,-1.9128377607512206,0.0,-1.4387782033519492,0.26999999999999996,-0.013513513513513464
2.656808273,-1.3955589653104943,-1.9162832285221587,0.0,-1.439022376195671,0.28854,-0.020270270270270195
2.680453759,-1.3945296172140764,-1.9240494310841043,0.0,-1.4392817575672487,0.32652,-0.010810810810810818
2.704689254,-1.3934580740095426,-1.9321501171338222,0.0,-1.439184640336554,0.3411,0.004054054054053967
2.716779631,-1.3929039417421174,-1.936336136544173,0.0,-1.4390862926726744,0.34812,0.008108108108107933
2.740704028,-1.3917775424400414,-1.9448387411323835,0.0,-1.4387308978839901,0.35873999999999995,0.014864864864864786
2.764418214,-1.3906201869075423,-1.953551234015282,0.0,-1.4384061750011248,0.36576,0.013513513513513703
2.776320932,-1.3900391104094854,-1.957914682841918,0.0,-1.4382451232509417,0.36936,0.013513513513513464
2.800438456,-1.3888368039712815,-1.9669320037572238,0.0,-1.4382451232509417,0.37836,0.0
2.824394624,-1.3876102070719878,-1.976131503587878,0.0,-1.4383098783813941,0.38736,-0.0027027027027026447
2.836400626,-1.3869863385259071,-1.9808128433855672,0.0,-1.4383261053431986,0.3933,-0.0013513513513513224
2.861277431,-1.3856445260948875,-1.990882686628101,0.0,-1.4389939480019838,0.41112,-0.027027027027026928
2.884360462,-1.384366449830704,-2.0005233838106484,0.0,-1.4396238949941895,0.41723999999999994,-0.027027027027026928
2.896395422,-1.383704705258954,-2.0055392612373626,0.0,-1.439947706087087,0.42228,-0.027027027027026928
2.920248568,-1.3823406661569444,-2.015904257512706,0.0,-1.4408535652352632,0.43667999999999996,-0.03783783783783774
2.937345682,-1.3814127404075616,-2.0230050543314153,0.0,-1.4413979408997384,0.44442,-0.03378378378378378
2.960293919,-1.380019571206813,-2.0337114072945357,0.0,-1.4418511275792745,0.45071999999999995,-0.018918918918918993
2.984447954,-1.3786088413639799,-2.0445912422917827,0.0,-1.4423051036176182,0.45719999999999994,-0.018918918918918753
2.996604687,-1.3778988770345744,-2.0500861923408364,0.0,-1.4425000861978579,0.4608,-0.01621621621621611
3.020824035,-1.3764573717518522,-2.0612602342341315,0.0,-1.44347306597543,0.4694399999999999,-0.04054054054054039
3.04448572,-1.3750167272040819,-2.0725138829938228,0.0,-1.4438948915905647,0.4725,-0.01756756756756743
3.056309948,-1.3742951918229558,-2.0781691225865973,0.0,-1.4441535074451841,0.47663999999999995,-0.021621621621621637
3.080472733,-1.3728188008477435,-2.0897646441141995,0.0,-1.4455878593920395,0.48456,-0.059459459459459386
3.104385203,-1.3713686810305241,-2.101285701715166,0.0,-1.4464912467194941,0.48635999999999996,-0.037837837837837986
3.116306984,-1.3706426627714154,-2.107096204252155,0.0,-1.4467993508608337,0.48797999999999997,-0.025675675675675604
3.140502374,-1.3691689507203724,-2.118920294232643,0.0,-1.447939128598525,0.49445999999999996,-0.047297297297297244
3.164333384,-1.3677155132920857,-2.130691011822085,0.0,-1.4492314346221966,0.49608,-0.05405405405405409
3.176534961,-1.3669945945244366,-2.136592090660057,0.0,-1.4497179728390726,0.49535999999999997,-0.04054054054054063
3.201138898,-1.3655326265980074,-2.148607589324432,0.0,-1.4505007873804534,0.5014799999999999,-0.032432432432432455
3.225436686,-1.3640841506014003,-2.160590429920611,0.0,-1.4508558915562213,0.5052599999999999,-0.014864864864864786
3.236561893,-1.3633577246407973,-2.1666179153964835,0.0,-1.4510985903931914,0.50706,-0.020270270270270316
3.260608271,-1.361894445744672,-2.1787842591894746,0.0,-1.451911573583876,0.5092199999999999,-0.03378378378378378
3.284386884,-1.3604476680163304,-2.1908964536186293,0.0,-1.4529790763402468,0.50958,-0.0445945945945946
3.29629429,-1.359730287663336,-2.1969571788389124,0.0,-1.453707897772508,0.5092199999999999,-0.0608108108108107
3.320557129,-1.3583010802388968,-2.209107569137025,0.0,-1.4557864953825734,0.5090399999999999,-0.08648648648648655
3.344759759,-1.3569016122014037,-2.221222117918582,0.0,-1.4589301506698198,0.5085,-0.1310810810810809
3.35633341,-1.3562217927951081,-2.227273824505947,0.0,-1.4608911570147902,0.50778,-0.1635135135135136
3.380473435,-1.354899740783838,-2.2392543767933266,0.0,-1.4663822951637449,0.5013,-0.22837837837837827
3.404321476,-1.3536452482984958,-2.251225279572205,0.0,-1.472834535012216,0.5016599999999999,-0.2689189189189189
3.416289508,-1.3530601717296145,-2.2571786599147696,0.0,-1.4764008990299022,0.5009399999999999,-0.2986486486486485
3.440260832,-1.3519337997874623,-2.269075681502792,0.0,-1.484610029922782,0.4976999999999999,-0.34189189189189173
3.464340596,-1.3509083648213949,-2.2809440961048155,0.0,-1.4933653690813364,0.49643999999999994,-0.36486486486486497
3.476418733,-1.3504458927491023,-2.2869048572479227,0.0,-1.497930215287686,0.49734,-0.37972972972972974
3.500298754,-1.3495749895073827,-2.2988357992584314,0.0,-1.5062838735900974,0.49733999999999995,-0.3472972972972973
3.52432435,-1.3488079109658697,-2.3107096941595895,0.0,-1.5139868969335644,0.49679999999999996,-0.32162162162162167
3.53653551,-1.3484689265076013,-2.316670319202839,0.0,-1.5176096765864362,0.49661999999999995,-0.3013513513513514
3.560769442,-1.3478330658321007,-2.3286143123193908,0.0,-1.5233069372626367,0.49932,-0.23783783783783777
3.584334407,-1.3472663448791282,-2.340538973038244,0.0,-1.5287201244571569,0.4976999999999999,-0.22567567567567562
3.596553744,-1.3470152574792673,-2.3465028954650204,0.0,-1.5312758002214983,0.49554,-0.21216216216216216
3.620340014,-1.3465436263849604,-2.358430507952433,0.0,-1.5353920064550597,0.4976999999999999,-0.17162162162162178
3.644309099,-1.3461211781443845,-2.3703576319196915,0.0,-1.538890453718627,0.4978799999999999,-0.14594594594594593
3.656331454,-1.3459301757664155,-2.3763420336193977,0.0,-1.5404012690813054,0.49806,-0.12567567567567586
3.680393301,-1.3455631948644713,-2.3884120183354973,0.0,-1.5430914950820145,0.5034599999999999,-0.11216216216216215
3.704304312,-1.3452284103068577,-2.400492903764097,0.0,-1.5457505504309998,0.50364,-0.11081081081081083
3.71625526,-1.3450769907964617,-2.4065373499617797,0.0,-1.547353798099285,0.50454,-0.1337837837837838
3.740452473,-1.3447955779750707,-2.418539522287777,0.0,-1.551608638615041,0.49949999999999994,-0.17702702702702683
3.764389578,-1.344566707231034,-2.4304660583885074,0.0,-1.5564757605950397,0.49679999999999996,-0.2027027027027027
3.776320734,-1.3444807461840584,-2.436468277116331,0.0,-1.5592700675820814,0.49932,-0.23243243243243247
3.800366799,-1.3443434100550788,-2.4483828145630024,0.0,-1.5660714537193505,0.49715999999999994,-0.2837837837837837
3.824391041,-1.3442871906825364,-2.460281325546884,0.0,-1.5733424316675177,0.49536,-0.30270270270270266
3.836277822,-1.3443021655923053,-2.466162810465572,0.0,-1.5771188833711751,0.49248,-0.31621621621621615
3.86180547,-1.3443767538557865,-2.477959821484303,0.0,-1.5857173930436992,0.48761999999999994,-0.3554054054054052
3.88438266,-1.3445508055853284,-2.4896237876910443,0.0,-1.5943299439595982,0.4886999999999999,-0.36081081081081073
3.896281108,-1.3446885295338884,-2.495474929119377,0.0,-1.598706146298047,0.48978,-0.36621621621621625
3.920370767,-1.345016554196281,-2.5072248970993307,0.0,-1.6060140784815977,0.48906,-0.304054054054054
3.944510323,-1.3454316920798572,-2.5190077684936996,0.0,-1.6131821946000477,0.49121999999999993,-0.2986486486486487
3.95630778,-1.3456803470532166,-2.524870714338193,0.0,-1.6164815185325856,0.49032,-0.27567567567567575
3.980369053,-1.346216918140893,-2.5366075094845355,0.0,-1.6229118609233146,0.48888,-0.2675675675675676
4.004347669,-1.346832287841196,-2.5484046154540425,0.0,-1.6288113798126649,0.49248,-0.24594594594594596
4.01661383,-1.3471819705380816,-2.554425299332386,0.0,-1.631706296862594,0.49266,-0.23648648648648646
4.040328953,-1.3478894998687547,-2.566026916106964,0.0,-1.6353689475122102,0.48888,-0.15405405405405412
4.064916953,-1.3486499339328741,-2.5777869601302283,0.0,-1.638040076506916,0.48888,-0.11081081081081083
4.076872068,-1.3490512098968146,-2.5837454464404273,0.0,-1.6394324587291655,0.49265999999999993,-0.1148648648648648
4.100438387,-1.3498583683670475,-2.5954869383241173,0.0,-1.6420652003995193,0.49535999999999997,-0.11081081081081083
4.124310751,-1.3507104475583673,-2.607422528404525,0.0,-1.6443037652774186,0.4984199999999999,-0.09324324324324317
4.136390972,-1.3511492868300161,-2.6133817700275213,0.0,-1.6451948128324623,0.4984199999999999,-0.07432432432432418
4.160469694,-1.3520528622383745,-2.625504431437371,0.0,-1.6460764273886406,0.5031,-0.036486486486486426
4.18437784,-1.3529605059978342,-2.6375385352287704,0.0,-1.6476207921116433,0.50688,-0.06486486486486491
4.196485666,-1.3534278811470855,-2.643610237815528,0.0,-1.6482559933338243,0.5052599999999999,-0.052702702702702775
4.220473084,-1.3543698491932668,-2.6557466618166554,0.0,-1.6485800653984106,0.5076,-0.013513513513513464
4.244422481,-1.3553196596609915,-2.6679329383109276,0.0,-1.649358843577678,0.5090399999999999,-0.032432432432432455
4.256327751,-1.3558000045640797,-2.67403452816842,0.0,-1.6499408916329705,0.51156,-0.048648648648648804
4.280359493,-1.3567703684245387,-2.6862695684483744,0.0,-1.651141770253124,0.5110199999999999,-0.05000000000000013
4.304517435,-1.3577575171392566,-2.6985294255629264,0.0,-1.6515308384442355,0.51264,-0.01621621621621635
4.316567395,-1.3582562758696368,-2.7046937610170487,0.0,-1.6517104832995293,0.51174,-0.014864864864864786
4.340933256,-1.3592492363696962,-2.7169387449888824,0.0,-1.652034101080067,0.513,-0.013513513513513703
4.364419053,-1.3602381170789488,-2.7290846261683015,0.0,-1.652746818626061,0.50832,-0.02972972972972981
4.376262812,-1.3607368863999068,-2.7351572225711607,0.0,-1.6532324192779888,0.5086799999999999,-0.04054054054054039
4.400562318,-1.361749728622498,-2.7474157712835217,0.0,-1.6538193562028929,0.50976,-0.02432432432432428
4.424354577,-1.3627608308368737,-2.7595663521164204,0.0,-1.6538839089997501,0.5104799999999999,-0.0027027027027026447
4.436609227,-1.3632678619026233,-2.7656546717445347,0.0,-1.6539974796899108,0.50886,-0.009459459459459496
4.460531697,-1.3642845863859407,-2.7778465380343786,0.0,-1.655036046485468,0.5094,-0.04324324324324327
4.484280102,-1.3653114476576853,-2.7900074419800327,0.0,-1.6562671897667278,0.5090399999999999,-0.05135135135135145
4.496317718,-1.365833592373369,-2.7961015962779245,0.0,-1.657043841510022,0.51084,-0.06486486486486491
4.520310136,-1.3668918119531221,-2.808340724309124,0.0,-1.658664153504835,0.51228,-0.06756756756756756
4.54444865,-1.3679759273870717,-2.8206469798986804,0.0,-1.6596404389237782,0.513,-0.04054054054054063
4.556561215,-1.3685177210051886,-2.8267291765189637,0.0,-1.6601257206103006,0.5101199999999999,-0.04054054054054063
4.580347693,-1.3696144571725415,-2.8389739410266746,0.0,-1.6604825755516879,0.5121,-0.014864864864864786
4.604328445,-1.3707144410507264,-2.8512058386181467,0.0,-1.6605150523505945,0.5110199999999999,-0.0013513513513513224
4.616415593,-1.3712613469860082,-2.857285257526784,0.0,-1.6605150523505945,0.5101199999999999,0.0
4.640337593,-1.372344911298663,-2.869330183255524,0.0,-1.6607421147950183,0.50382,-0.009459459459459257
4.664923405,-1.37344564122518,-2.8815348674011165,0.0,-1.6610990760582118,0.5103,-0.014864864864865025
4.676412785,-1.3739976881174267,-2.8876315312231124,0.0,-1.6613417265670924,0.51138,-0.020270270270270074
4.700428953,-1.375099463336084,-2.899766467041393,0.0,-1.6623155859159102,0.5072399999999999,-0.04054054054054063
4.724331787,-1.3762192621449776,-2.9119679498580373,0.0,-1.6635801329288618,0.51066,-0.052702702702702775
4.736380862,-1.3767856035887147,-2.9180543064521545,0.0,-1.6641318605846371,0.5090399999999999,-0.04594594594594592
4.760554168,-1.3779356920159647,-2.930340589778632,0.0,-1.664687389405804,0.5103,-0.02297297297297296
4.776652674,-1.3786916835072407,-2.9383687095450366,0.0,-1.6652423904842288,0.5104799999999999,-0.0351351351351351
4.800412173,-1.379846765871861,-2.950562397751054,0.0,-1.666087197722424,0.5094,-0.0351351351351351
4.824330423,-1.3810018306082241,-2.962647149167341,0.0,-1.6669934177203396,0.50688,-0.037837837837837986
4.836432519,-1.3815889043025464,-2.9687311343199316,0.0,-1.6675783886585314,0.50832,-0.048648648648648804
4.86284893,-1.3828109158476674,-2.9813181127776134,0.0,-1.668778487263301,0.51264,-0.04864864864864856
4.884335532,-1.3839682408271095,-2.993091878196046,0.0,-1.6695349185335906,0.5072399999999999,-0.032432432432432455
4.896266219,-1.3845680143227637,-2.9991464824930576,0.0,-1.6696487463291922,0.50562,-0.009459459459459496
4.920523329,-1.3857488638093394,-3.011053127186927,0.0,-1.6671193004748,0.4986,0.1054054054054053
4.944763251,-1.3868797622432723,-3.022757486907572,0.0,-1.6619035038881738,0.49049999999999994,0.21756756756756745
4.956306016,-1.3874118346861999,-3.0285813910790425,0.0,-1.6586933085529887,0.48743999999999993,0.26756756756756733
4.980393384,-1.388411663541764,-3.039927089828349,0.0,-1.6483985718325633,0.4739399999999999,0.4283783783783783
5.004510387,-1.3892770894948405,-3.0510567681664003,0.0,-1.6354351737497317,0.46547999999999995,0.5405405405405405
5.01639623,-1.3896351810428091,-3.056588931905863,0.0,-1.6283119618375304,0.46169999999999994,0.593243243243243
5.040326669,-1.3902478338298938,-3.067229118281846,0.0,-1.6098971654722525,0.44423999999999997,0.7675675675675674
5.064723728,-1.390657232253142,-3.077694105122788,0.0,-1.5890623960428676,0.43542,0.8662162162162161
5.076210295,-1.390751404423553,-3.082849111129121,0.0,-1.578125013319029,0.43254,0.9175675675675675
5.100271829,-1.3908260079997155,-3.093028594214976,0.0,-1.5544898784931909,0.42371999999999993,0.9837837837837835
5.124384405,-1.3906625800350598,-3.1030499965581533,0.0,-1.5301007703637357,0.41706,1.0148648648648646
5.137376097,-1.390460758200493,-3.108006567389664,0.0,-1.51776212690307,0.41453999999999996,1.0310810810810809
5.160317771,-1.3899388869407938,-3.1178376177818237,0.0,-1.4924343045786848,0.41075999999999996,1.0567567567567566
5.184389983,-1.389164062788247,-3.1277051214223732,0.0,-1.4669719890450685,0.41183999999999993,1.0594594594594593
5.196668071,-1.3886436345335735,-3.1326996818157933,0.0,-1.4542300463816156,0.41273999999999994,1.0472972972972971
5.220429184,-1.387496651770781,-3.1424948223583566,0.0,-1.4314238020985122,0.41256,0.954054054054054
5.24437431,-1.3861230554259598,-3.1522865005227394,0.0,-1.409374383442914,0.41328,0.9216216216216215
5.256399426,-1.385325712649197,-3.157183017283236,0.0,-1.3986751953780234,0.41417999999999994,0.8932432432432432
5.280285436,-1.3835807943603362,-3.167220440808894,0.0,-1.381114584477975,0.42336,0.7297297297297297
5.304288636,-1.3816415996076898,-3.17732094855918,0.0,-1.3665378764962433,0.43001999999999996,0.6094594594594593
5.316708445,-1.3805874523269879,-3.1824098255826327,0.0,-1.360008161886119,0.43235999999999997,0.5432432432432431
5.340305649,-1.3783567207244392,-3.1928354344491843,0.0,-1.3509701175752207,0.44315999999999994,0.37567567567567556
5.364287911,-1.376015155862201,-3.2033151912237527,0.0,-1.3435648777482974,0.44873999999999997,0.3094594594594593
5.376380945,-1.3747981057875671,-3.2085786814214137,0.0,-1.340187726259037,0.44963999999999993,0.28108108108108104
5.400477896,-1.3722683562022515,-3.2193534117563702,0.0,-1.3361876508156647,0.4599,0.16621621621621624
5.424276561,-1.369673370307008,-3.2302106396721477,0.0,-1.333601028319753,0.46656,0.10810810810810795
5.436482096,-1.3683303978791772,-3.235765941697001,0.0,-1.3325270927723571,0.46745999999999993,0.08783783783783787
5.460277168,-1.3657012390693086,-3.2465907344329015,0.0,-1.3309855272123534,0.46871999999999997,0.06486486486486491
5.474392001,-1.3641351558934938,-3.2529955587228314,0.0,-1.3301535804011928,0.47123999999999994,0.05945945945945962
5.500240643,-1.3611616338824755,-3.2651126967140396,0.0,-1.3297660835173895,0.47861999999999993,0.014864864864864786
5.524592233,-1.3583968364501608,-3.276360447372085,0.0,-1.3303814164172585,0.4833,-0.025675675675675604
5.536347397,-1.357006214906003,-3.2820328301750292,0.0,-1.3307054852599598,0.48708,-0.027027027027027167
5.560222157,-1.354192941013491,-3.293524352467839,0.0,-1.331289829866099,0.49248,-0.02432432432432428
5.584241243,-1.35139409100219,-3.3049859500090975,0.0,-1.3318416068165297,0.49121999999999993,-0.02297297297297296
5.597237935,-1.349994408242039,-3.310731559331356,0.0,-1.3322163312304318,0.49049999999999994,-0.031081081081081135
