time,x,z
23.117,-0.15153459100000002,1.4871394649999998
23.125,-0.151533004,1.487127014
23.133,-0.151544387,1.487151672
23.142,-0.151554351,1.487152649
23.15,-0.151543166,1.487132507
23.158,-0.15152998200000004,1.487137024
23.167,-0.151523497,1.4871224979999997
23.175,-0.15154576,1.4871427609999999
23.183,-0.151544845,1.4871348270000002
23.192,-0.15153033300000002,1.487133606
23.2,-0.15152947900000002,1.487121765
23.208,-0.151533767,1.4871297
23.217,-0.15153080600000002,1.4871461790000002
23.225,-0.151531569,1.487154968
23.233,-0.151532195,1.487141296
23.242,-0.15153019600000003,1.4871399539999999
23.25,-0.151519378,1.487139832
23.258,-0.15153570500000002,1.4871438599999998
23.267,-0.151548751,1.48715741
23.275,-0.151527923,1.4871361689999998
23.283,-0.151521117,1.4871458130000001
23.292,-0.15153085200000002,1.4871337279999999
23.3,-0.15154188400000002,1.487130676
23.308,-0.151533065,1.4871495970000002
23.317,-0.15152601500000001,1.4871474
23.325,-0.151540618,1.4871390990000002
23.333,-0.151526717,1.487130188
23.342,-0.151540786,1.4871300659999998
23.35,-0.151540908,1.4871375119999999
23.358,-0.151527053,1.487134949
23.367,-0.151525405,1.4871305540000002
23.375,-0.15152917400000002,1.487129822
23.383,-0.151541549,1.4871289670000003
23.392,-0.151542418,1.487146423
23.4,-0.151538466,1.487148377
23.408,-0.151539306,1.487142273
23.417,-0.151524596,1.4871277470000002
23.425,-0.151527007,1.4871266479999998
23.433,-0.15154304400000002,1.4871400759999998
23.442,-0.151537002,1.487153503
23.45,-0.151533538,1.4871382450000001
23.458,-0.15153691,1.4871190799999998
23.467,-0.15152949400000001,1.4871305540000002
23.475,-0.15153265300000002,1.487136902
23.483,-0.151550109,1.487138001
23.492,-0.15152580200000001,1.4871386110000002
23.5,-0.15153749,1.487144104
23.508,-0.15155943200000002,1.487130798
23.517,-0.15155110100000002,1.487130188
23.525,-0.151543532,1.487135437
23.533,-0.15152358900000001,1.487135559
23.542,-0.15153019600000003,1.4871344610000001
23.55,-0.151536696,1.4871229860000001
23.558,-0.151543273,1.4871361689999998
23.567,-0.15155526600000002,1.4871314089999998
23.575,-0.151542815,1.487135925
23.583,-0.15153681800000002,1.4871281129999998
23.592,-0.151524352,1.487131287
23.6,-0.151536529,1.4871510619999997
23.608,-0.15153591800000002,1.487154114
23.617,-0.151540236,1.4871320189999997
23.625,-0.151545592,1.4871229860000001
23.633,-0.151543242,1.4871420290000001
23.642,-0.15154821699999999,1.4871476439999998
23.65,-0.15154334900000002,1.487141663
23.658,-0.151538222,1.4871138309999998
23.667,-0.15154423400000003,1.4871224979999997
23.675,-0.151531951,1.4871448360000001
23.683,-0.15153102000000002,1.4871410520000001
23.692,-0.151531691,1.4871356809999998
23.7,-0.15153617800000002,1.4871320189999997
23.708,-0.15152067500000002,1.487126892
23.717,-0.151529586,1.4871491089999997
23.725,-0.151539534,1.4871614380000002
23.733,-0.15154354800000003,1.487153626
23.742,-0.15153343100000002,1.487113709
23.75,-0.151551299,1.487126892
