index,local_x_m,local_y_m,ideal_x_m,ideal_y_m
1181,-1.458921,-0.226062,-1.458921,-0.226062
1182,-1.457448,-0.229790,-1.457448,-0.229790
1183,-1.455949,-0.233502,-1.455949,-0.233502
1184,-1.454425,-0.237198,-1.454425,-0.237198
1185,-1.452875,-0.240877,-1.452875,-0.240877
1186,-1.451299,-0.244539,-1.451299,-0.244539
1187,-1.449699,-0.248184,-1.449699,-0.248184
1188,-1.448072,-0.251812,-1.448072,-0.251812
1189,-1.446421,-0.255422,-1.446421,-0.255422
1190,-1.444744,-0.259014,-1.444744,-0.259014
1191,-1.443042,-0.262587,-1.443042,-0.262587
1192,-1.441314,-0.266143,-1.441314,-0.266143
1193,-1.439561,-0.269679,-1.439561,-0.269679
1194,-1.437783,-0.273197,-1.437783,-0.273197
1195,-1.435979,-0.276696,-1.435979,-0.276696
1196,-1.434151,-0.280175,-1.434151,-0.280175
1197,-1.432297,-0.283634,-1.432297,-0.283634
1198,-1.430418,-0.287074,-1.430418,-0.287074
1199,-1.428514,-0.290494,-1.428514,-0.290494
1200,-1.426585,-0.293893,-1.426585,-0.293893
1201,-1.424631,-0.297271,-1.424631,-0.297271
1202,-1.422652,-0.300629,-1.422652,-0.300629
1203,-1.420647,-0.303965,-1.420647,-0.303965
1204,-1.418618,-0.307280,-1.418618,-0.307280
1205,-1.416565,-0.310574,-1.416565,-0.310574
1206,-1.414486,-0.313846,-1.414486,-0.313846
1207,-1.412382,-0.317095,-1.412382,-0.317095
1208,-1.410254,-0.320323,-1.410254,-0.320323
1209,-1.408101,-0.323528,-1.408101,-0.323528
1210,-1.405923,-0.326710,-1.405923,-0.326710
1211,-1.403721,-0.329870,-1.403721,-0.329870
1212,-1.401493,-0.333006,-1.401493,-0.333006
1213,-1.399242,-0.336119,-1.399242,-0.336119
1214,-1.396965,-0.339208,-1.396965,-0.339208
1215,-1.394665,-0.342274,-1.394665,-0.342274
1216,-1.392340,-0.345315,-1.392340,-0.345315
1217,-1.389990,-0.348332,-1.389990,-0.348332
1218,-1.387616,-0.351325,-1.387616,-0.351325
1219,-1.385217,-0.354293,-1.385217,-0.354293
1220,-1.382795,-0.357236,-1.382795,-0.357236
1221,-1.380348,-0.360155,-1.380348,-0.360155
1222,-1.377877,-0.363047,-1.377877,-0.363047
1223,-1.375381,-0.365915,-1.375381,-0.365915
1224,-1.372862,-0.368757,-1.372862,-0.368757
1225,-1.370318,-0.371572,-1.370318,-0.371572
1226,-1.367751,-0.374362,-1.367751,-0.374362
1227,-1.365159,-0.377126,-1.365159,-0.377126
1228,-1.362543,-0.379863,-1.362543,-0.379863
1229,-1.359904,-0.382573,-1.359904,-0.382573
1230,-1.357241,-0.385257,-1.357241,-0.385257
1231,-1.354553,-0.387913,-1.354553,-0.387913
1232,-1.351843,-0.390542,-1.351843,-0.390542
1233,-1.349108,-0.393144,-1.349108,-0.393144
1234,-1.346350,-0.395718,-1.346350,-0.395718
1235,-1.343568,-0.398265,-1.343568,-0.398265
1236,-1.340762,-0.400783,-1.340762,-0.400783
1237,-1.337933,-0.403274,-1.337933,-0.403274
1238,-1.335081,-0.405736,-1.335081,-0.405736
1239,-1.332205,-0.408170,-1.332205,-0.408170
1240,-1.329305,-0.410575,-1.329305,-0.410575
1241,-1.326383,-0.412951,-1.326383,-0.412951
1242,-1.323437,-0.415298,-1.323437,-0.415298
1243,-1.320468,-0.417616,-1.320468,-0.417616
1244,-1.317475,-0.419905,-1.317475,-0.419905
1245,-1.314460,-0.422164,-1.314460,-0.422164
1246,-1.311422,-0.424394,-1.311422,-0.424394
1247,-1.308360,-0.426593,-1.308360,-0.426593
1248,-1.305276,-0.428763,-1.305276,-0.428763
1249,-1.302168,-0.430903,-1.302168,-0.430903
1250,-1.299038,-0.433013,-1.299038,-0.433013
1251,-1.295885,-0.435092,-1.295885,-0.435092
1252,-1.292709,-0.437141,-1.292709,-0.437141
1253,-1.289511,-0.439158,-1.289511,-0.439158
1254,-1.286290,-0.441146,-1.286290,-0.441146
1255,-1.283046,-0.443102,-1.283046,-0.443102
1256,-1.279780,-0.445027,-1.279780,-0.445027
1257,-1.276492,-0.446921,-1.276492,-0.446921
1258,-1.273181,-0.448783,-1.273181,-0.448783
1259,-1.269847,-0.450614,-1.269847,-0.450614
1260,-1.266492,-0.452414,-1.266492,-0.452414
1261,-1.263114,-0.454181,-1.263114,-0.454181
1262,-1.259714,-0.455917,-1.259714,-0.455917
1263,-1.256292,-0.457621,-1.256292,-0.457621
1264,-1.252848,-0.459292,-1.252848,-0.459292
1265,-1.249382,-0.460932,-1.249382,-0.460932
1266,-1.245894,-0.462539,-1.245894,-0.462539
1267,-1.242384,-0.464113,-1.242384,-0.464113
1268,-1.238852,-0.465655,-1.238852,-0.465655
1269,-1.235299,-0.467164,-1.235299,-0.467164
1270,-1.231724,-0.468641,-1.231724,-0.468641
1271,-1.228127,-0.470085,-1.228127,-0.470085
1272,-1.224509,-0.471495,-1.224509,-0.471495
1273,-1.220869,-0.472873,-1.220869,-0.472873
1274,-1.217208,-0.474217,-1.217208,-0.474217
1275,-1.213525,-0.475528,-1.213525,-0.475528
1276,-1.209822,-0.476806,-1.209822,-0.476806
1277,-1.206097,-0.478050,-1.206097,-0.478050
1278,-1.202350,-0.479261,-1.202350,-0.479261
1279,-1.198583,-0.480438,-1.198583,-0.480438
1280,-1.194795,-0.481581,-1.194795,-0.481581
1281,-1.190986,-0.482691,-1.190986,-0.482691
1282,-1.187155,-0.483766,-1.187155,-0.483766
1283,-1.183304,-0.484808,-1.183304,-0.484808
1284,-1.179433,-0.485816,-1.179433,-0.485816
1285,-1.175540,-0.486789,-1.175540,-0.486789
1286,-1.171627,-0.487729,-1.171627,-0.487729
1287,-1.167693,-0.488634,-1.167693,-0.488634
1288,-1.163739,-0.489505,-1.163739,-0.489505
1289,-1.159765,-0.490341,-1.159765,-0.490341
1290,-1.155770,-0.491144,-1.155770,-0.491144
1291,-1.151755,-0.491911,-1.151755,-0.491911
1292,-1.147719,-0.492644,-1.147719,-0.492644
1293,-1.143664,-0.493343,-1.143664,-0.493343
1294,-1.139588,-0.494007,-1.139588,-0.494007
1295,-1.135493,-0.494636,-1.135493,-0.494636
1296,-1.131377,-0.495231,-1.131377,-0.495231
1297,-1.127242,-0.495791,-1.127242,-0.495791
1298,-1.123087,-0.496315,-1.123087,-0.496315
1299,-1.118912,-0.496806,-1.118912,-0.496806
1300,-1.114717,-0.497261,-1.114717,-0.497261
1301,-1.110503,-0.497681,-1.110503,-0.497681
1302,-1.106270,-0.498067,-1.106270,-0.498067
1303,-1.102017,-0.498417,-1.102017,-0.498417
1304,-1.097744,-0.498733,-1.097744,-0.498733
1305,-1.093453,-0.499013,-1.093453,-0.499013
1306,-1.089142,-0.499259,-1.089142,-0.499259
1307,-1.084812,-0.499469,-1.084812,-0.499469
1308,-1.080464,-0.499645,-1.080464,-0.499645
1309,-1.076096,-0.499785,-1.076096,-0.499785
1310,-1.071709,-0.499890,-1.071709,-0.499890
1311,-1.067304,-0.499961,-1.067304,-0.499961
1312,-1.062879,-0.499996,-1.062879,-0.499996
1313,-1.058436,-0.499996,-1.058436,-0.499996
1314,-1.053975,-0.499961,-1.053975,-0.499961
1315,-1.049495,-0.499890,-1.049495,-0.499890
1316,-1.044997,-0.499785,-1.044997,-0.499785
1317,-1.040480,-0.499645,-1.040480,-0.499645
1318,-1.035945,-0.499469,-1.035945,-0.499469
1319,-1.031392,-0.499259,-1.031392,-0.499259
1320,-1.026821,-0.499013,-1.026821,-0.499013
1321,-1.022231,-0.498733,-1.022231,-0.498733
1322,-1.017624,-0.498417,-1.017624,-0.498417
1323,-1.012999,-0.498067,-1.012999,-0.498067
1324,-1.008356,-0.497681,-1.008356,-0.497681
1325,-1.003696,-0.497261,-1.003696,-0.497261
1326,-0.999018,-0.496806,-0.999018,-0.496806
1327,-0.994322,-0.496315,-0.994322,-0.496315
1328,-0.989609,-0.495791,-0.989609,-0.495791
1329,-0.984879,-0.495231,-0.984879,-0.495231
1330,-0.980131,-0.494636,-0.980131,-0.494636
1331,-0.975366,-0.494007,-0.975366,-0.494007
1332,-0.970584,-0.493343,-0.970584,-0.493343
1333,-0.965785,-0.492644,-0.965785,-0.492644
1334,-0.960969,-0.491911,-0.960969,-0.491911
1335,-0.956136,-0.491144,-0.956136,-0.491144
1336,-0.951286,-0.490341,-0.951286,-0.490341
1337,-0.946420,-0.489505,-0.946420,-0.489505
1338,-0.941537,-0.488634,-0.941537,-0.488634
1339,-0.936638,-0.487729,-0.936638,-0.487729
1340,-0.931722,-0.486789,-0.931722,-0.486789
1341,-0.926789,-0.485816,-0.926789,-0.485816
1342,-0.921841,-0.484808,-0.921841,-0.484808
1343,-0.916876,-0.483766,-0.916876,-0.483766
1344,-0.911895,-0.482691,-0.911895,-0.482691
1345,-0.906899,-0.481581,-0.906899,-0.481581
1346,-0.901886,-0.480438,-0.901886,-0.480438
1347,-0.896857,-0.479261,-0.896857,-0.479261
1348,-0.891813,-0.478050,-0.891813,-0.478050
1349,-0.886753,-0.476806,-0.886753,-0.476806
1350,-0.881678,-0.475528,-0.881678,-0.475528
1351,-0.876587,-0.474217,-0.876587,-0.474217
1352,-0.871481,-0.472873,-0.871481,-0.472873
1353,-0.866359,-0.471495,-0.866359,-0.471495
1354,-0.861222,-0.470085,-0.861222,-0.470085
1355,-0.856070,-0.468641,-0.856070,-0.468641
1356,-0.850903,-0.467164,-0.850903,-0.467164
1357,-0.845722,-0.465655,-0.845722,-0.465655
1358,-0.840525,-0.464113,-0.840525,-0.464113
1359,-0.835313,-0.462539,-0.835313,-0.462539
1360,-0.830087,-0.460932,-0.830087,-0.460932
1361,-0.824847,-0.459292,-0.824847,-0.459292
1362,-0.819592,-0.457621,-0.819592,-0.457621
1363,-0.814322,-0.455917,-0.814322,-0.455917
1364,-0.809038,-0.454181,-0.809038,-0.454181
1365,-0.803740,-0.452414,-0.803740,-0.452414
1366,-0.798428,-0.450614,-0.798428,-0.450614
1367,-0.793102,-0.448783,-0.793102,-0.448783
1368,-0.787762,-0.446921,-0.787762,-0.446921
1369,-0.782408,-0.445027,-0.782408,-0.445027
1370,-0.777041,-0.443102,-0.777041,-0.443102
1371,-0.771659,-0.441146,-0.771659,-0.441146
1372,-0.766265,-0.439158,-0.766265,-0.439158
1373,-0.760856,-0.437141,-0.760856,-0.437141
1374,-0.755435,-0.435092,-0.755435,-0.435092
1375,-0.750000,-0.433013,-0.750000,-0.433013
1376,-0.744552,-0.430903,-0.744552,-0.430903
1377,-0.739091,-0.428763,-0.739091,-0.428763
1378,-0.733617,-0.426593,-0.733617,-0.426593
1379,-0.728130,-0.424394,-0.728130,-0.424394
1380,-0.722631,-0.422164,-0.722631,-0.422164
1381,-0.717118,-0.419905,-0.717118,-0.419905
1382,-0.711593,-0.417616,-0.711593,-0.417616
1383,-0.706056,-0.415298,-0.706056,-0.415298
1384,-0.700506,-0.412951,-0.700506,-0.412951
1385,-0.694944,-0.410575,-0.694944,-0.410575
1386,-0.689370,-0.408170,-0.689370,-0.408170
1387,-0.683783,-0.405736,-0.683783,-0.405736
1388,-0.678185,-0.403274,-0.678185,-0.403274
1389,-0.672575,-0.400783,-0.672575,-0.400783
1390,-0.666953,-0.398265,-0.666953,-0.398265
1391,-0.661319,-0.395718,-0.661319,-0.395718
1392,-0.655674,-0.393144,-0.655674,-0.393144
1393,-0.650017,-0.390542,-0.650017,-0.390542
1394,-0.644349,-0.387913,-0.644349,-0.387913
1395,-0.638669,-0.385257,-0.638669,-0.385257
1396,-0.632978,-0.382573,-0.632978,-0.382573
1397,-0.627276,-0.379863,-0.627276,-0.379863
1398,-0.621563,-0.377126,-0.621563,-0.377126
1399,-0.615840,-0.374362,-0.615840,-0.374362
1400,-0.610105,-0.371572,-0.610105,-0.371572
1401,-0.604360,-0.368757,-0.604360,-0.368757
1402,-0.598604,-0.365915,-0.598604,-0.365915
1403,-0.592837,-0.363047,-0.592837,-0.363047
1404,-0.587061,-0.360155,-0.587061,-0.360155
1405,-0.581273,-0.357236,-0.581273,-0.357236
1406,-0.575476,-0.354293,-0.575476,-0.354293
1407,-0.569669,-0.351325,-0.569669,-0.351325
1408,-0.563851,-0.348332,-0.563851,-0.348332
1409,-0.558024,-0.345315,-0.558024,-0.345315
1410,-0.552187,-0.342274,-0.552187,-0.342274
1411,-0.546340,-0.339208,-0.546340,-0.339208
1412,-0.540484,-0.336119,-0.540484,-0.336119
1413,-0.534618,-0.333006,-0.534618,-0.333006
1414,-0.528743,-0.329870,-0.528743,-0.329870
1415,-0.522858,-0.326710,-0.522858,-0.326710
1416,-0.516964,-0.323528,-0.516964,-0.323528
1417,-0.511062,-0.320323,-0.511062,-0.320323
1418,-0.505150,-0.317095,-0.505150,-0.317095
1419,-0.499229,-0.313846,-0.499229,-0.313846
1420,-0.493300,-0.310574,-0.493300,-0.310574
1421,-0.487362,-0.307280,-0.487362,-0.307280
1422,-0.481415,-0.303965,-0.481415,-0.303965
1423,-0.475460,-0.300629,-0.475460,-0.300629
1424,-0.469497,-0.297271,-0.469497,-0.297271
1425,-0.463525,-0.293893,-0.463525,-0.293893
1426,-0.457546,-0.290494,-0.457546,-0.290494
1427,-0.451558,-0.287074,-0.451558,-0.287074
1428,-0.445562,-0.283634,-0.445562,-0.283634
1429,-0.439559,-0.280175,-0.439559,-0.280175
1430,-0.433548,-0.276696,-0.433548,-0.276696
1431,-0.427529,-0.273197,-0.427529,-0.273197
1432,-0.421503,-0.269679,-0.421503,-0.269679
1433,-0.415469,-0.266143,-0.415469,-0.266143
1434,-0.409428,-0.262587,-0.409428,-0.262587
1435,-0.403380,-0.259014,-0.403380,-0.259014
1436,-0.397324,-0.255422,-0.397324,-0.255422
1437,-0.391262,-0.251812,-0.391262,-0.251812
1438,-0.385193,-0.248184,-0.385193,-0.248184
1439,-0.379117,-0.244539,-0.379117,-0.244539
1440,-0.373035,-0.240877,-0.373035,-0.240877
1441,-0.366946,-0.237198,-0.366946,-0.237198
1442,-0.360850,-0.233502,-0.360850,-0.233502
1443,-0.354748,-0.229790,-0.354748,-0.229790
1444,-0.348640,-0.226062,-0.348640,-0.226062
1445,-0.342526,-0.222318,-0.342526,-0.222318
1446,-0.336406,-0.218558,-0.336406,-0.218558
1447,-0.330280,-0.214783,-0.330280,-0.214783
1448,-0.324148,-0.210993,-0.324148,-0.210993
1449,-0.318011,-0.207188,-0.318011,-0.207188
1450,-0.311868,-0.203368,-0.311868,-0.203368
1451,-0.305719,-0.199535,-0.305719,-0.199535
1452,-0.299565,-0.195687,-0.299565,-0.195687
1453,-0.293406,-0.191825,-0.293406,-0.191825
1454,-0.287241,-0.187950,-0.287241,-0.187950
1455,-0.281072,-0.184062,-0.281072,-0.184062
1456,-0.274898,-0.180161,-0.274898,-0.180161
1457,-0.268718,-0.176248,-0.268718,-0.176248
1458,-0.262535,-0.172321,-0.262535,-0.172321
1459,-0.256346,-0.168383,-0.256346,-0.168383
1460,-0.250153,-0.164433,-0.250153,-0.164433
1461,-0.243956,-0.160472,-0.243956,-0.160472
1462,-0.237754,-0.156499,-0.237754,-0.156499
1463,-0.231548,-0.152515,-0.231548,-0.152515
1464,-0.225338,-0.148521,-0.225338,-0.148521
1465,-0.219125,-0.144516,-0.219125,-0.144516
1466,-0.212907,-0.140501,-0.212907,-0.140501
1467,-0.206685,-0.136476,-0.206685,-0.136476
1468,-0.200460,-0.132441,-0.200460,-0.132441
1469,-0.194232,-0.128398,-0.194232,-0.128398
1470,-0.188000,-0.124345,-0.188000,-0.124345
1471,-0.181765,-0.120283,-0.181765,-0.120283
1472,-0.175526,-0.116213,-0.175526,-0.116213
1473,-0.169285,-0.112135,-0.169285,-0.112135
1474,-0.163040,-0.108049,-0.163040,-0.108049
1475,-0.156793,-0.103956,-0.156793,-0.103956
1476,-0.150543,-0.099855,-0.150543,-0.099855
1477,-0.144290,-0.095747,-0.144290,-0.095747
1478,-0.138035,-0.091633,-0.138035,-0.091633
1479,-0.131777,-0.087512,-0.131777,-0.087512
1480,-0.125517,-0.083384,-0.125517,-0.083384
1481,-0.119255,-0.079251,-0.119255,-0.079251
1482,-0.112990,-0.075113,-0.112990,-0.075113
1483,-0.106724,-0.070969,-0.106724,-0.070969
1484,-0.100456,-0.066820,-0.100456,-0.066820
1485,-0.094186,-0.062667,-0.094186,-0.062667
1486,-0.087914,-0.058509,-0.087914,-0.058509
1487,-0.081641,-0.054347,-0.081641,-0.054347
1488,-0.075366,-0.050181,-0.075366,-0.050181
1489,-0.069091,-0.046012,-0.069091,-0.046012
1490,-0.062813,-0.041839,-0.062813,-0.041839
1491,-0.056535,-0.037663,-0.056535,-0.037663
1492,-0.050256,-0.033485,-0.050256,-0.033485
1493,-0.043976,-0.029305,-0.043976,-0.029305
1494,-0.037695,-0.025122,-0.037695,-0.025122
1495,-0.031414,-0.020938,-0.031414,-0.020938
1496,-0.025132,-0.016752,-0.025132,-0.016752
1497,-0.018849,-0.012565,-0.018849,-0.012565
1498,-0.012566,-0.008377,-0.012566,-0.008377
1499,-0.006283,-0.004189,-0.006283,-0.004189
